ID,Date,Primary Type,Description,Latitude,Longitude,Arrest,District
116118558,2024-01-01,other-theft,On or near Southampton Buildings,51.518231,-0.112953,False,Central London
116162322,2024-01-01,other-theft,On or near St George Street,51.512635,-0.143204,False,Central London
116148243,2024-01-01,other-theft,On or near Market Place,51.516058,-0.140154,False,Central London
116091457,2024-01-01,other-theft,On or near Carlisle Street,51.514971,-0.133438,False,Central London
116123964,2024-01-01,other-theft,On or near Shepherd Market,51.506327,-0.146357,False,Central London
116103522,2024-01-01,other-theft,On or near Nightclub,51.508450,-0.143266,False,Central London
116123991,2024-01-01,other-theft,On or near Shopping Area,51.512117,-0.123121,False,Central London
116133116,2024-01-01,other-theft,On or near Market Place,51.516058,-0.140154,False,Central London
116133119,2024-01-01,other-theft,On or near Macclesfield Street,51.511997,-0.131355,False,Central London
116097803,2024-01-01,other-theft,On or near Old Compton Street,51.513848,-0.129593,False,Central London
116134068,2024-01-01,other-theft,On or near Manette Street,51.514704,-0.130826,False,Central London
116134083,2024-01-01,other-theft,On or near Theatre/concert Hall,51.512300,-0.128388,False,Central London
116134420,2024-01-01,other-theft,On or near Hills Place,51.515088,-0.140222,False,Central London
116091983,2024-01-01,other-theft,On or near Denman Street,51.510729,-0.135283,False,Central London
116122395,2024-01-01,other-theft,On or near Nightclub,51.514012,-0.131078,False,Central London
116122389,2024-01-01,other-theft,On or near Strand,51.511022,-0.119880,False,Central London
116162319,2024-01-01,other-theft,On or near Newman Street,51.517596,-0.135680,False,Central London
116137187,2024-01-01,other-theft,On or near Greek Street,51.513804,-0.130733,False,Central London
116122432,2024-01-01,other-theft,On or near Nightclub,51.511783,-0.129778,False,Central London
116134716,2024-01-01,other-theft,On or near Nightclub,51.513940,-0.132500,False,Central London
116134766,2024-01-01,other-theft,On or near Morwell Street,51.518072,-0.131077,False,Central London
116134835,2024-01-01,other-theft,On or near Theatre/concert Hall,51.513361,-0.128330,False,Central London
116134875,2024-01-01,other-theft,On or near Dyott Street,51.516820,-0.127583,False,Central London
116134991,2024-01-01,other-theft,On or near Manette Street,51.514704,-0.130826,False,Central London
116134992,2024-01-01,other-theft,On or near Nightclub,51.515684,-0.135874,False,Central London
116135156,2024-01-01,other-theft,On or near Charing Cross Road,51.512994,-0.129023,False,Central London
116157274,2024-01-01,other-theft,On or near Belvedere Road,51.503590,-0.117333,False,Central London
116125745,2024-01-01,other-theft,On or near Gate Street,51.517114,-0.119009,False,Central London
116123428,2024-01-01,other-theft,On or near Further/higher Educational Building,51.516178,-0.131904,False,Central London
116126144,2024-01-01,other-theft,On or near Shopping Area,51.512166,-0.123818,False,Central London
116122452,2024-01-01,other-theft,On or near Further/higher Educational Building,51.514867,-0.138790,False,Central London
116126184,2024-01-01,other-theft,On or near Nightclub,51.510840,-0.128984,False,Central London
116126194,2024-01-01,other-theft,On or near Theatre/concert Hall,51.509158,-0.134930,False,Central London
116126200,2024-01-01,other-theft,On or near Nightclub,51.511783,-0.129778,False,Central London
116122451,2024-01-01,other-theft,On or near Argyll Street,51.514684,-0.140844,False,Central London
116126243,2024-01-01,other-theft,On or near Nightclub,51.509759,-0.128782,False,Central London
116148117,2024-01-01,other-theft,On or near B402,51.513777,-0.123456,False,Central London
116125993,2024-01-01,other-theft,On or near Parking Area,51.517287,-0.130403,False,Central London
116119794,2024-01-01,other-theft,On or near Further/higher Educational Building,51.516178,-0.131904,False,Central London
116122481,2024-01-01,other-theft,On or near Shopping Area,51.512117,-0.123121,False,Central London
116122483,2024-01-01,other-theft,On or near Theatre/concert Hall,51.509158,-0.134930,False,Central London
116122510,2024-01-01,other-theft,On or near Macclesfield Street,51.511997,-0.131355,False,Central London
116122506,2024-01-01,other-theft,On or near Park/open Space,51.502810,-0.132696,False,Central London
116090509,2024-01-01,other-theft,On or near Earnshaw Street,51.516037,-0.128682,False,Central London
116125977,2024-01-01,other-theft,On or near Embankment Place,51.507096,-0.122909,False,Central London
116122518,2024-01-01,other-theft,On or near Hills Place,51.515088,-0.140222,False,Central London
116126222,2024-01-01,other-theft,On or near Bedford Street,51.510389,-0.124157,False,Central London
116122661,2024-01-01,other-theft,On or near Margaret Street,51.516668,-0.141210,False,Central London
116126018,2024-01-01,other-theft,On or near Theatre/concert Hall,51.514523,-0.129580,False,Central London
116090692,2024-01-01,other-theft,On or near Newton Street,51.516568,-0.121381,False,Central London
116090010,2024-01-01,other-theft,On or near Romilly Street,51.513019,-0.130592,False,Central London
116124265,2024-01-01,other-theft,On or near Nightclub,51.516341,-0.120151,False,Central London
116126233,2024-01-01,other-theft,On or near Ham Yard,51.511310,-0.134539,False,Central London
116125762,2024-01-01,other-theft,On or near St Anselm's Place,51.513310,-0.148913,False,Central London
116142938,2024-01-01,other-theft,On or near Hop Gardens,51.510708,-0.126104,False,Central London
116124271,2024-01-01,other-theft,On or near Goodge Street,51.519378,-0.135737,False,Central London
116146871,2024-01-01,other-theft,On or near Nightclub,51.514838,-0.133545,False,Central London
116101008,2024-01-01,other-theft,On or near Windmill Street,51.518783,-0.133974,False,Central London
116125172,2024-01-01,other-theft,On or near Gresse Street,51.517516,-0.134012,False,Central London
116125506,2024-01-01,other-theft,On or near Theatre/concert Hall,51.504066,-0.110037,False,Central London
116125538,2024-01-01,other-theft,On or near Artillery Row,51.496949,-0.135630,False,Central London
116125722,2024-01-01,other-theft,On or near Theatre/concert Hall,51.512811,-0.133325,False,Central London
116125806,2024-01-01,other-theft,On or near Romilly Street,51.513019,-0.130592,False,Central London
116103507,2024-01-01,other-theft,On or near Carlisle Place,51.495936,-0.141491,False,Central London
116117646,2024-01-01,other-theft,On or near Dacre Street,51.498908,-0.132712,False,Central London
116117715,2024-01-01,other-theft,On or near Nightclub,51.516341,-0.120151,False,Central London
116127768,2024-01-01,other-theft,On or near Shopping Area,51.519933,-0.133899,False,Central London
116099236,2024-01-01,other-theft,On or near Noel Street,51.515087,-0.136201,False,Central London
116092863,2024-01-01,other-theft,On or near Great Windmill Street,51.510952,-0.134064,False,Central London
116093321,2024-01-01,other-theft,On or near Theatre/concert Hall,51.516275,-0.126121,False,Central London
116093457,2024-01-01,other-theft,On or near Theatre/concert Hall,51.513361,-0.128330,False,Central London
116093758,2024-01-01,other-theft,On or near Nightclub,51.510272,-0.129192,False,Central London
116094121,2024-01-01,other-theft,On or near Great Queen Street,51.514777,-0.121859,False,Central London
116094151,2024-01-01,other-theft,On or near Southampton Row,51.519624,-0.121890,False,Central London
116091518,2024-01-01,other-theft,On or near Portsmouth Street,51.514882,-0.117185,False,Central London
116095447,2024-01-01,other-theft,On or near Northumberland Avenue,51.506985,-0.124975,False,Central London
116095878,2024-01-01,other-theft,On or near Theatre/concert Hall,51.496848,-0.142518,False,Central London
116095880,2024-01-01,other-theft,On or near Upper James Street,51.512419,-0.137520,False,Central London
116095893,2024-01-01,other-theft,On or near Argyll Street,51.514684,-0.140844,False,Central London
116095975,2024-01-01,other-theft,On or near Soho Street,51.515939,-0.132693,False,Central London
116095994,2024-01-01,other-theft,On or near Bridge Street,51.500978,-0.125524,False,Central London
116160158,2024-01-01,other-theft,On or near Charing Cross Road,51.512994,-0.129023,False,Central London
116110015,2024-01-01,other-theft,On or near Earnshaw Street,51.516037,-0.128682,False,Central London
116116512,2024-01-01,other-theft,On or near Soho Street,51.515939,-0.132693,False,Central London
116121155,2024-01-01,other-theft,On or near John Prince's Street,51.515753,-0.143092,False,Central London
116098256,2024-01-01,other-theft,On or near B402,51.512855,-0.124820,False,Central London
116122787,2024-01-01,other-theft,On or near Gate Street,51.517114,-0.119009,False,Central London
116123955,2024-01-01,other-theft,On or near Winnett Street,51.512013,-0.133502,False,Central London
116096545,2024-01-01,other-theft,On or near Theatre/concert Hall,51.512300,-0.128388,False,Central London
116123963,2024-01-01,other-theft,On or near Nightclub,51.516623,-0.132976,False,Central London
116123983,2024-01-01,other-theft,On or near Glasshouse Street,51.510520,-0.137439,False,Central London
116096546,2024-01-01,other-theft,On or near Nightclub,51.512495,-0.138915,False,Central London
116116733,2024-01-01,other-theft,On or near Russell Street,51.512863,-0.120842,False,Central London
116096754,2024-01-01,other-theft,On or near Gate Street,51.517114,-0.119009,False,Central London
116097006,2024-01-01,other-theft,On or near Cranbourn Street,51.511339,-0.128427,False,Central London
116100918,2024-01-01,other-theft,On or near Parker Street,51.515869,-0.121554,False,Central London
116097769,2024-01-01,other-theft,On or near Glasshouse Street,51.510520,-0.137439,False,Central London
116097772,2024-01-01,other-theft,On or near Castle Lane,51.498427,-0.139229,False,Central London
116135535,2024-01-01,other-theft,On or near Newman's Row,51.517274,-0.115500,False,Central London
116125163,2024-01-01,other-theft,On or near South Molton Street,51.513745,-0.148016,False,Central London
116097890,2024-01-01,other-theft,On or near James Street,51.512802,-0.123770,False,Central London
116097889,2024-01-01,other-theft,On or near Dering Street,51.514195,-0.145735,False,Central London
116125266,2024-01-01,other-theft,On or near Nightclub,51.516166,-0.137324,False,Central London
116160517,2024-01-01,other-theft,On or near Old Compton Street,51.513200,-0.131248,False,Central London
116098338,2024-01-01,other-theft,On or near Little Marlborough Street,51.513708,-0.140004,False,Central London
116098390,2024-01-01,other-theft,On or near Nightclub,51.515684,-0.135874,False,Central London
116098392,2024-01-01,other-theft,On or near Glasshouse Street,51.510520,-0.137439,False,Central London
116098393,2024-01-01,other-theft,On or near Dering Street,51.514195,-0.145735,False,Central London
116098746,2024-01-01,other-theft,On or near Caxton Street,51.498553,-0.135291,False,Central London
116092416,2024-01-01,other-theft,On or near James Street,51.512802,-0.123770,False,Central London
116098804,2024-01-01,other-theft,On or near Smart's Place,51.516580,-0.123283,False,Central London
116098831,2024-01-01,other-theft,On or near Mason's Arms Mews,51.512994,-0.142584,False,Central London
116098825,2024-01-01,other-theft,On or near Hills Place,51.515088,-0.140222,False,Central London
116098943,2024-01-01,other-theft,On or near B402,51.512855,-0.124820,False,Central London
116098996,2024-01-01,other-theft,On or near Shelton Street,51.513753,-0.125331,False,Central London
116098997,2024-01-01,other-theft,On or near Conference/exhibition Centre,51.516295,-0.129487,False,Central London
116099229,2024-01-01,other-theft,On or near Newburgh Street,51.513370,-0.138519,False,Central London
116098533,2024-01-01,other-theft,On or near Webber Street,51.501515,-0.107995,False,Central London
116100927,2024-01-01,other-theft,On or near A5204,51.519697,-0.134917,False,Central London
116101006,2024-01-01,other-theft,On or near Gower Mews,51.519768,-0.130849,False,Central London
116099403,2024-01-01,other-theft,On or near Ormond Yard,51.508202,-0.136410,False,Central London
116099452,2024-01-01,other-theft,On or near Theatre/concert Hall,51.512300,-0.128388,False,Central London
116099762,2024-01-01,other-theft,On or near Leicester Street,51.510942,-0.131196,False,Central London
116158492,2024-01-01,other-theft,On or near New Row,51.511137,-0.125914,False,Central London
116146902,2024-01-01,other-theft,On or near Mercer Street,51.512945,-0.125926,False,Central London
116100215,2024-01-01,other-theft,On or near Hollen Street,51.515470,-0.134874,False,Central London
116100382,2024-01-01,other-theft,On or near Nightclub,51.509458,-0.132280,False,Central London
116101747,2024-01-01,other-theft,On or near Hospital,51.499071,-0.117649,False,Central London
116102612,2024-01-01,other-theft,On or near Theatre/concert Hall,51.510167,-0.127516,False,Central London
116103307,2024-01-01,other-theft,On or near Nightclub,51.516900,-0.132077,False,Central London
116125268,2024-01-01,other-theft,On or near Pollen Street,51.513575,-0.142373,False,Central London
116131748,2024-01-01,other-theft,On or near John Prince's Street,51.515753,-0.143092,False,Central London
116103500,2024-01-01,other-theft,On or near Gerrard Place,51.512247,-0.130120,False,Central London
116103501,2024-01-01,other-theft,On or near William Iv Street,51.509491,-0.125924,False,Central London
116089576,2024-01-01,other-theft,On or near Theme/adventure Park,51.502823,-0.119257,False,Central London
116089640,2024-01-01,other-theft,On or near Tanswell Street,51.501409,-0.111443,False,Central London
116130846,2024-01-01,other-theft,On or near London Waterloo,51.502663,-0.113423,False,Central London
116103532,2024-01-01,other-theft,On or near Princes Street,51.514365,-0.143408,False,Central London
116103520,2024-01-01,other-theft,On or near B404,51.511030,-0.127085,False,Central London
116103516,2024-01-01,other-theft,On or near Market Place,51.516058,-0.140154,False,Central London
116089794,2024-01-01,other-theft,On or near Theatre/concert Hall,51.514625,-0.118017,False,Central London
116103601,2024-01-01,other-theft,On or near B402,51.513777,-0.123456,False,Central London
116090028,2024-01-01,other-theft,On or near Tanswell Street,51.501409,-0.111443,False,Central London
116107812,2024-01-01,other-theft,On or near New Row,51.511137,-0.125914,False,Central London
116090073,2024-01-01,other-theft,On or near Upper John Street,51.511860,-0.137975,False,Central London
116090072,2024-01-01,other-theft,On or near Nightclub,51.512495,-0.138915,False,Central London
116162352,2024-01-01,other-theft,On or near Nightclub,51.513940,-0.132500,False,Central London
116142358,2024-01-01,other-theft,On or near Gate Street,51.517114,-0.119009,False,Central London
116090147,2024-01-01,other-theft,On or near Russell Street,51.512863,-0.120842,False,Central London
116134074,2024-01-01,other-theft,On or near Portsmouth Street,51.514882,-0.117185,False,Central London
116090210,2024-01-01,other-theft,On or near Buckingham Mews,51.499549,-0.141416,False,Central London
116111700,2024-01-01,other-theft,On or near Theatre/concert Hall,51.512300,-0.128388,False,Central London
116103917,2024-01-01,other-theft,On or near Mount Street Mews,51.510036,-0.148872,False,Central London
116134694,2024-01-01,other-theft,On or near Nightclub,51.511783,-0.129778,False,Central London
116134696,2024-01-01,other-theft,On or near Lower James Street,51.511312,-0.136326,False,Central London
116098099,2024-01-01,other-theft,On or near Glasshouse Street,51.510520,-0.137439,False,Central London
116090362,2024-01-01,other-theft,On or near B402,51.513777,-0.123456,False,Central London
116090368,2024-01-01,other-theft,On or near Nightclub,51.515684,-0.135874,False,Central London
116090391,2024-01-01,other-theft,On or near Leicester Square,51.511584,-0.128000,False,Central London
116123377,2024-01-01,other-theft,On or near Nightclub,51.515684,-0.135874,False,Central London
116134739,2024-01-01,other-theft,On or near Coventry Street,51.510295,-0.132318,False,Central London
116134858,2024-01-01,other-theft,On or near Goodge Street,51.519378,-0.135737,False,Central London
116134859,2024-01-01,other-theft,On or near Percy Street,51.518456,-0.133209,False,Central London
116117853,2024-01-01,other-theft,On or near Blenheim Street,51.513918,-0.146986,False,Central London
116090507,2024-01-01,other-theft,On or near Gower Mews,51.519768,-0.130849,False,Central London
116136780,2024-01-01,other-theft,On or near Belvedere Road,51.503590,-0.117333,False,Central London
116090590,2024-01-01,other-theft,On or near Great Windmill Street,51.510952,-0.134064,False,Central London
116137188,2024-01-01,other-theft,On or near Ganton Street,51.513114,-0.138803,False,Central London
116090599,2024-01-01,other-theft,On or near Old Bond Street,51.508911,-0.140877,False,Central London
116128645,2024-01-01,other-theft,On or near Carlisle Street,51.514971,-0.133438,False,Central London
116137289,2024-01-01,other-theft,On or near Ham Yard,51.511310,-0.134539,False,Central London
116137299,2024-01-01,other-theft,On or near Leicester Square,51.510468,-0.130769,False,Central London
116137315,2024-01-01,other-theft,On or near Strand,51.511022,-0.119880,False,Central London
116138347,2024-01-01,other-theft,On or near Serle Street,51.515447,-0.114293,False,Central London
116138368,2024-01-01,other-theft,On or near Leicester Street,51.510942,-0.131196,False,Central London
116157583,2024-01-01,other-theft,On or near Hanway Place,51.516674,-0.132547,False,Central London
116157866,2024-01-01,other-theft,On or near Nightclub,51.512429,-0.142384,False,Central London
116157915,2024-01-01,other-theft,On or near Duck Lane,51.513986,-0.134833,False,Central London
116158093,2024-01-01,other-theft,On or near Theatre/concert Hall,51.496848,-0.142518,False,Central London
116158192,2024-01-01,other-theft,On or near Johanna Street,51.501201,-0.111971,False,Central London
116142918,2024-01-01,other-theft,On or near Greek Street,51.513804,-0.130733,False,Central London
116142939,2024-01-01,other-theft,On or near Nightclub,51.513940,-0.132500,False,Central London
116144550,2024-01-01,other-theft,On or near Elverton Street,51.494745,-0.133933,False,Central London
116091331,2024-01-01,other-theft,On or near Soho Street,51.515939,-0.132693,False,Central London
116151764,2024-01-01,other-theft,On or near William Iv Street,51.509491,-0.125924,False,Central London
116143286,2024-01-01,other-theft,On or near Shaftesbury Avenue,51.513064,-0.129438,False,Central London
116107809,2024-01-01,other-theft,On or near Further/higher Educational Building,51.515727,-0.136304,False,Central London
116143484,2024-01-01,other-theft,On or near Morpeth Terrace,51.495183,-0.139952,False,Central London
116143537,2024-01-01,other-theft,On or near Earlham Street,51.513701,-0.127091,False,Central London
116130095,2024-01-01,other-theft,On or near Nightclub,51.516341,-0.120151,False,Central London
116129386,2024-01-01,other-theft,On or near Soho Street,51.515939,-0.132693,False,Central London
116130129,2024-01-01,other-theft,On or near Shopping Area,51.512117,-0.123121,False,Central London
116130132,2024-01-01,other-theft,On or near Great Windmill Street,51.510952,-0.134064,False,Central London
116112383,2024-01-01,other-theft,On or near Nightclub,51.515684,-0.135874,False,Central London
116130396,2024-01-01,other-theft,On or near Supermarket,51.507415,-0.105835,False,Central London
116162377,2024-01-01,other-theft,On or near Procter Street,51.518405,-0.119302,False,Central London
116140334,2024-01-01,other-theft,On or near Goodge Street,51.519162,-0.136308,False,Central London
116140338,2024-01-01,other-theft,On or near A401,51.511790,-0.132459,False,Central London
116140643,2024-01-01,other-theft,On or near Mead Row,51.497405,-0.111292,False,Central London
116156515,2024-01-01,other-theft,On or near Candover Street,51.519470,-0.139842,False,Central London
116144020,2024-01-01,other-theft,On or near Nightclub,51.507766,-0.141284,False,Central London
116144069,2024-01-01,other-theft,On or near Buckingham Mews,51.499549,-0.141416,False,Central London
116144084,2024-01-01,other-theft,On or near Dering Street,51.514195,-0.145735,False,Central London
116144184,2024-01-01,other-theft,On or near Theatre/concert Hall,51.504066,-0.110037,False,Central London
116144514,2024-01-01,other-theft,On or near Embankment Place,51.507096,-0.122909,False,Central London
116144537,2024-01-01,other-theft,On or near Dansey Place,51.511790,-0.131925,False,Central London
116144533,2024-01-01,other-theft,On or near White Horse Street,51.505985,-0.145794,False,Central London
116144541,2024-01-01,other-theft,On or near Margaret Street,51.516668,-0.141210,False,Central London
116145041,2024-01-01,other-theft,On or near Upper John Street,51.511860,-0.137975,False,Central London
116154428,2024-01-01,other-theft,On or near Gresse Street,51.517516,-0.134012,False,Central London
116105152,2024-01-01,other-theft,On or near Race Track,51.518106,-0.116951,False,Central London
116146706,2024-01-01,other-theft,On or near Nightclub,51.508087,-0.124122,False,Central London
116146864,2024-01-01,other-theft,On or near Parking Area,51.513233,-0.141234,False,Central London
116146903,2024-01-01,other-theft,On or near A302,51.500211,-0.126492,False,Central London
116146916,2024-01-01,other-theft,On or near Moor Street,51.513498,-0.130169,False,Central London
116147145,2024-01-01,other-theft,On or near Macclesfield Street,51.511997,-0.131355,False,Central London
116097146,2024-01-01,other-theft,On or near Broadwall,51.507466,-0.108441,False,Central London
116148114,2024-01-01,other-theft,On or near Moor Street,51.513498,-0.130169,False,Central London
116150960,2024-01-01,other-theft,On or near Nightclub,51.507762,-0.137047,False,Central London
116148143,2024-01-01,other-theft,On or near Ashley Place,51.496252,-0.140470,False,Central London
116150510,2024-01-01,other-theft,On or near Strand,51.511022,-0.119880,False,Central London
116149794,2024-01-01,other-theft,On or near Percy Street,51.517937,-0.134456,False,Central London
116148157,2024-01-01,other-theft,On or near Parking Area,51.512379,-0.129379,False,Central London
116148167,2024-01-01,other-theft,On or near Little Newport Street,51.511703,-0.128701,False,Central London
116148250,2024-01-01,other-theft,On or near Buckingham Mews,51.499549,-0.141416,False,Central London
116148248,2024-01-01,other-theft,On or near Frith Street,51.513601,-0.131534,False,Central London
116148626,2024-01-01,other-theft,On or near John Prince's Street,51.515753,-0.143092,False,Central London
116148635,2024-01-01,other-theft,On or near Sackville Street,51.509929,-0.138703,False,Central London
116148671,2024-01-01,other-theft,On or near Warwick Row,51.498315,-0.142994,False,Central London
116149463,2024-01-01,other-theft,On or near Derby Street,51.506148,-0.149851,False,Central London
116149469,2024-01-01,other-theft,On or near Nightclub,51.516875,-0.141807,False,Central London
116149701,2024-01-01,other-theft,On or near B402,51.513777,-0.123456,False,Central London
116149804,2024-01-01,other-theft,On or near Craig's Court,51.506736,-0.126800,False,Central London
116149819,2024-01-01,other-theft,On or near Peter Street,51.512780,-0.134234,False,Central London
116149826,2024-01-01,other-theft,On or near Nightclub,51.514536,-0.140043,False,Central London
116099214,2024-01-01,other-theft,On or near Parking Area,51.517287,-0.130403,False,Central London
116099402,2024-01-01,other-theft,On or near Little Marlborough Street,51.513708,-0.140004,False,Central London
116099738,2024-01-01,other-theft,On or near Bury Place,51.518313,-0.124236,False,Central London
116101121,2024-01-01,other-theft,On or near Little Russell Street,51.517742,-0.125614,False,Central London
116101257,2024-01-01,other-theft,On or near Cons Street,51.503167,-0.108388,False,Central London
116108826,2024-01-01,other-theft,On or near Further/higher Educational Building,51.516178,-0.131904,False,Central London
116109517,2024-01-01,other-theft,On or near William Iv Street,51.509491,-0.125924,False,Central London
116109595,2024-01-01,other-theft,On or near Moor Street,51.513498,-0.130169,False,Central London
116109640,2024-01-01,other-theft,On or near Victoria Square,51.497798,-0.144931,False,Central London
116109727,2024-01-01,other-theft,On or near Nightclub,51.514279,-0.131247,False,Central London
116130869,2024-01-01,other-theft,On or near Supermarket,51.514044,-0.117666,False,Central London
116131631,2024-01-01,other-theft,On or near Upper Ground,51.508094,-0.106685,False,Central London
116133076,2024-01-01,other-theft,On or near Theatre/concert Hall,51.509158,-0.134930,False,Central London
116126143,2024-01-01,other-theft,On or near Buckingham Street,51.508409,-0.123461,False,Central London
116126159,2024-01-01,other-theft,On or near Dering Street,51.514195,-0.145735,False,Central London
116126192,2024-01-01,other-theft,On or near Dacre Street,51.498908,-0.132712,False,Central London
116126209,2024-01-01,other-theft,On or near Dacre Street,51.498908,-0.132712,False,Central London
116126239,2024-01-01,other-theft,On or near Palace Place,51.499046,-0.142561,False,Central London
116126444,2024-01-01,other-theft,On or near Windmill Street,51.518783,-0.133974,False,Central London
116127162,2024-01-01,other-theft,On or near Catton Street,51.518165,-0.120018,False,Central London
116127164,2024-01-01,other-theft,On or near Catton Street,51.518165,-0.120018,False,Central London
116127358,2024-01-01,other-theft,On or near Little Newport Street,51.511703,-0.128701,False,Central London
116127360,2024-01-01,other-theft,On or near Soho Street,51.515939,-0.132693,False,Central London
116127527,2024-01-01,other-theft,On or near Moor Street,51.513498,-0.130169,False,Central London
116091036,2024-01-01,other-theft,On or near Further/higher Educational Building,51.516178,-0.131904,False,Central London
116099328,2024-01-01,other-theft,On or near B404,51.511030,-0.127085,False,Central London
116110377,2024-01-01,other-theft,On or near Nightclub,51.511783,-0.129778,False,Central London
116138386,2024-01-01,other-theft,On or near Russell Street,51.512863,-0.120842,False,Central London
116109729,2024-01-01,other-theft,On or near Moor Street,51.513498,-0.130169,False,Central London
116110364,2024-01-01,other-theft,On or near Little Newport Street,51.511703,-0.128701,False,Central London
116098768,2024-01-01,other-theft,On or near Hollen Street,51.515470,-0.134874,False,Central London
116138315,2024-01-01,other-theft,On or near Theatre/concert Hall,51.509909,-0.126298,False,Central London
116113922,2024-01-01,other-theft,On or near Nightclub,51.509962,-0.137952,False,Central London
116150423,2024-01-01,other-theft,On or near Procter Street,51.518405,-0.119302,False,Central London
116131743,2024-01-01,other-theft,On or near Maiden Lane,51.510759,-0.123061,False,Central London
116134084,2024-01-01,other-theft,On or near Coventry Street,51.510295,-0.132318,False,Central London
116134861,2024-01-01,other-theft,On or near Tottenham Court Road,51.520697,-0.134429,False,Central London
116153999,2024-01-01,other-theft,On or near Further/higher Educational Building,51.515727,-0.136304,False,Central London
116154241,2024-01-01,other-theft,On or near Tanswell Street,51.501409,-0.111443,False,Central London
116154379,2024-01-01,other-theft,On or near Frith Street,51.513601,-0.131534,False,Central London
116154419,2024-01-01,other-theft,On or near Parking Area,51.512379,-0.129379,False,Central London
116154514,2024-01-01,other-theft,On or near Blenheim Street,51.513918,-0.146986,False,Central London
116116973,2024-01-01,other-theft,On or near Gate Street,51.517114,-0.119009,False,Central London
116156275,2024-01-01,other-theft,On or near Shopping Area,51.516618,-0.139226,False,Central London
116154748,2024-01-01,other-theft,On or near Chicheley Street,51.502888,-0.117319,False,Central London
116119323,2024-01-01,other-theft,On or near Earlham Street,51.513701,-0.127091,False,Central London
116126156,2024-01-01,other-theft,On or near Nightclub,51.512482,-0.134160,False,Central London
116158962,2024-01-01,other-theft,On or near Soho Street,51.515939,-0.132693,False,Central London
116159016,2024-01-01,other-theft,On or near Shopping Area,51.516618,-0.139226,False,Central London
116161275,2024-01-01,other-theft,On or near Theatre/concert Hall,51.509909,-0.126298,False,Central London
116161486,2024-01-01,other-theft,On or near Nightclub,51.516875,-0.141807,False,Central London
116162368,2024-01-01,other-theft,On or near Craig's Court,51.506736,-0.126800,False,Central London
116162414,2024-01-01,other-theft,On or near Soho Street,51.515939,-0.132693,False,Central London
116162481,2024-01-01,other-theft,On or near Wild Court,51.515460,-0.119611,False,Central London
116163480,2024-01-01,other-theft,On or near Waterloo Road,51.502404,-0.110134,False,Central London
116113452,2024-01-01,other-theft,On or near Theatre/concert Hall,51.512811,-0.133325,False,Central London
116145099,2024-01-01,other-theft,On or near New Burlington Place,51.512078,-0.141526,False,Central London
116118733,2024-01-01,other-theft,On or near Dansey Place,51.511790,-0.131925,False,Central London
115991951,2024-01-01,other-theft,On or near West Harding Street,51.515297,-0.108909,False,Central London
126015252,2024-01-01,other-theft,Colchester (station),51.508484,-0.125879,False,Central London
126017665,2024-01-01,other-theft,Waterloo (east) (station),51.504028,-0.109390,False,Central London
126017658,2024-01-01,other-theft,Waterloo (london) (station),51.503058,-0.113754,False,Central London
126017657,2024-01-01,other-theft,Waterloo (london) (station),51.503058,-0.113754,False,Central London
126017493,2024-01-01,other-theft,Tottenham Court Road (lu Station),51.516391,-0.130498,False,Central London
126017492,2024-01-01,other-theft,Tottenham Court Road (lu Station),51.516391,-0.130498,False,Central London
116148139,2024-01-01,other-theft,On or near Moor Street,51.513498,-0.130169,False,Central London
116089596,2024-01-01,other-theft,On or near Theme/adventure Park,51.502823,-0.119257,False,Central London
116089677,2024-01-01,other-theft,On or near Baylis Road,51.500396,-0.111082,False,Central London
116089996,2024-01-01,other-theft,On or near Buckingham Street,51.508409,-0.123461,False,Central London
116090005,2024-01-01,other-theft,On or near Grafton Street,51.510141,-0.143046,False,Central London
116090006,2024-01-01,other-theft,On or near Great Windmill Street,51.510952,-0.134064,False,Central London
116090049,2024-01-01,other-theft,On or near Windmill Street,51.518783,-0.133974,False,Central London
116090384,2024-01-01,other-theft,On or near Theatre/concert Hall,51.509944,-0.127807,False,Central London
116091988,2024-01-01,other-theft,On or near Frith Street,51.513601,-0.131534,False,Central London
116092331,2024-01-01,other-theft,On or near Sports/recreation Area,51.509947,-0.131367,False,Central London
116092572,2024-01-01,other-theft,On or near Nightclub,51.508087,-0.124122,False,Central London
116092114,2024-01-01,other-theft,On or near John Prince's Street,51.515753,-0.143092,False,Central London
116092649,2024-01-01,other-theft,On or near Nightclub,51.512495,-0.138915,False,Central London
116108950,2024-01-01,other-theft,On or near Bridge Street,51.500978,-0.125524,False,Central London
116109256,2024-01-01,other-theft,On or near Denman Street,51.510729,-0.135283,False,Central London
116109258,2024-01-01,other-theft,On or near Blenheim Street,51.513918,-0.146986,False,Central London
116109261,2024-01-01,other-theft,On or near Old Compton Street,51.513200,-0.131248,False,Central London
116109266,2024-01-01,other-theft,On or near Nightclub,51.512495,-0.138915,False,Central London
116109429,2024-01-01,other-theft,On or near Windmill Street,51.518783,-0.133974,False,Central London
116109478,2024-01-01,other-theft,On or near St Giles High Street,51.515598,-0.127633,False,Central London
116109530,2024-01-01,other-theft,On or near Arlington Street,51.506922,-0.140785,False,Central London
116109615,2024-01-01,other-theft,On or near Soho Street,51.515939,-0.132693,False,Central London
116109677,2024-01-01,other-theft,On or near Savoy Way,51.510042,-0.120439,False,Central London
