ID,Date,Primary Type,Description,Location Description,Arrest,District,Latitude,Longitude
FIR-MUMBAI-2023-00233,2023-09-07 06:36:00,ROBBERY,ROBBERY incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.055710649496422,72.82715678312658
FIR-MUMBAI-2025-00234,2025-11-20 22:42:00,THEFT,THEFT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),True,Western Suburbs (Andheri),19.09170111952204,72.82905034061352
FIR-MUMBAI-2024-00235,2024-05-31 20:19:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.131158890649505,72.8434616234377
FIR-MUMBAI-2023-00236,2023-04-18 07:06:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.9463711783495,72.82072019007298
FIR-MUMBAI-2023-00237,2023-11-17 15:25:00,BURGLARY,BURGLARY incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),True,South Mumbai (Colaba/CST),18.940539008127818,72.84610868555667
FIR-MUMBAI-2023-00238,2023-03-26 20:08:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.91802684361339,72.85168527289397
FIR-MUMBAI-2024-00239,2024-03-03 15:17:00,THEFT,THEFT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.09814153631223,72.8661634757136
FIR-MUMBAI-2023-00240,2023-10-31 12:11:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),True,Western Suburbs (Bandra),19.071676755534128,72.83619687170761
FIR-MUMBAI-2026-00241,2026-05-10 15:06:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.941153312894084,72.82713900176049
FIR-MUMBAI-2025-00242,2025-07-06 03:38:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),True,South Mumbai (Colaba/CST),18.949238668730302,72.83532988601964
FIR-MUMBAI-2025-00243,2025-04-15 17:35:00,THEFT,THEFT incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),True,Northern Suburbs (Malad),19.177153247199232,72.83907339307392
FIR-MUMBAI-2024-00244,2024-05-13 14:21:00,BURGLARY,BURGLARY incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.057557804185603,72.82842043169559
FIR-MUMBAI-2025-00245,2025-01-19 11:07:00,CYBER,CYBER incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.034403517186032,72.87858863578175
FIR-MUMBAI-2023-00246,2023-11-15 17:45:00,CYBER,CYBER incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.940203761376047,72.82648788574532
FIR-MUMBAI-2023-00247,2023-01-29 14:26:00,THEFT,THEFT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.098066487384347,72.84735854208834
FIR-MUMBAI-2023-00248,2023-05-24 04:53:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.107414927820514,72.88186743854149
FIR-MUMBAI-2025-00249,2025-12-18 03:30:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.935978600571932,72.81154248232734
FIR-MUMBAI-2025-00250,2025-12-18 09:24:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.067545027619914,72.8528361554898
FIR-MUMBAI-2024-00251,2024-08-05 08:01:00,ROBBERY,ROBBERY incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.17931252121146,72.84995145199534
FIR-MUMBAI-2025-00252,2025-11-04 08:10:00,BURGLARY,BURGLARY incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),True,Northern Suburbs (Malad),19.173979224473825,72.85904225049364
FIR-MUMBAI-2024-00253,2024-05-18 15:23:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.911439248027996,72.82059783758322
FIR-MUMBAI-2026-00254,2026-03-03 14:53:00,ROBBERY,ROBBERY incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),True,Western Suburbs (Andheri),19.12979209384499,72.85344222204291
FIR-MUMBAI-2026-00255,2026-01-03 09:12:00,BURGLARY,BURGLARY incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.12867834103841,72.83751469339263
FIR-MUMBAI-2024-00256,2024-12-28 06:11:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.921186619872845,72.82341564965134
FIR-MUMBAI-2025-00257,2025-12-09 18:39:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.92623869422015,72.84452053808533
FIR-MUMBAI-2025-00258,2025-02-15 05:35:00,ROBBERY,ROBBERY incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),True,Western Suburbs (Bandra),19.06912017485186,72.8563909371104
FIR-MUMBAI-2026-00259,2026-06-16 08:23:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.927164319062204,72.82410624153525
FIR-MUMBAI-2023-00260,2023-03-27 06:18:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.088223051749157,72.88102553135356
FIR-MUMBAI-2025-00261,2025-01-13 23:44:00,CYBER,CYBER incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.195188112964832,72.86016281871574
FIR-MUMBAI-2023-00262,2023-07-06 04:39:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.051566705092704,72.81903480521488
FIR-MUMBAI-2024-00263,2024-12-08 20:20:00,OTHER,OTHER incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),True,Northern Suburbs (Malad),19.20938716958531,72.82832777951018
FIR-MUMBAI-2023-00264,2023-10-25 22:42:00,CYBER,CYBER incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.071313555117637,72.8925336771267
FIR-MUMBAI-2024-00265,2024-02-14 00:15:00,THEFT,THEFT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.00964188998216,72.81606445709573
FIR-MUMBAI-2026-00266,2026-04-11 02:34:00,ROBBERY,ROBBERY incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.950590343053538,72.8579169510204
FIR-MUMBAI-2024-00267,2024-11-26 00:11:00,ASSAULT,ASSAULT incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),True,Northern Suburbs (Malad),19.166597436401023,72.8440792786564
FIR-MUMBAI-2024-00268,2024-05-11 18:12:00,BURGLARY,BURGLARY incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.91602958291265,72.81376260321174
FIR-MUMBAI-2025-00269,2025-04-03 21:55:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.913047924168353,72.81146381330338
FIR-MUMBAI-2025-00270,2025-04-28 08:49:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.122332571309578,72.84254488079574
FIR-MUMBAI-2024-00271,2024-02-27 10:23:00,THEFT,THEFT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),True,Central Mumbai (Dadar),19.01244415284048,72.83612074604899
FIR-MUMBAI-2024-00272,2024-08-28 06:13:00,THEFT,THEFT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),True,Western Suburbs (Andheri),19.109327654332716,72.84455700642687
FIR-MUMBAI-2023-00273,2023-07-07 16:39:00,CYBER,CYBER incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.063819738548595,72.8336407251599
FIR-MUMBAI-2024-00274,2024-12-02 08:10:00,CYBER,CYBER incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.09418523680542,72.82520815483828
FIR-MUMBAI-2025-00275,2025-05-01 07:38:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.943934844674352,72.81180082123646
FIR-MUMBAI-2025-00276,2025-09-01 19:28:00,ROBBERY,ROBBERY incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.152687194983695,72.8376273514772
FIR-MUMBAI-2024-00277,2024-11-04 11:38:00,CYBER,CYBER incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.948189355428102,72.85597221725627
FIR-MUMBAI-2025-00278,2025-12-29 04:09:00,ROBBERY,ROBBERY incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),True,Central Mumbai (Dadar),18.992025768174056,72.81327475868733
FIR-MUMBAI-2023-00279,2023-09-04 01:55:00,CYBER,CYBER incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.060826572994042,72.83427581764167
FIR-MUMBAI-2023-00280,2023-04-12 01:51:00,ASSAULT,ASSAULT incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.18322613140265,72.83813473183609
FIR-MUMBAI-2025-00281,2025-04-15 05:54:00,THEFT,THEFT incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),True,Northern Suburbs (Malad),19.170479930019418,72.83608795473027
FIR-MUMBAI-2025-00282,2025-05-21 19:24:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.953972732213874,72.82909477686098
FIR-MUMBAI-2025-00283,2025-11-29 18:11:00,ASSAULT,ASSAULT incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.196958556814,72.85832637835335
FIR-MUMBAI-2026-00284,2026-01-06 13:38:00,THEFT,THEFT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),True,Western Suburbs (Andheri),19.10157614683643,72.84736030343824
FIR-MUMBAI-2024-00285,2024-01-26 06:20:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.916307060498358,72.82490228590991
FIR-MUMBAI-2026-00286,2026-03-04 13:39:00,OTHER,OTHER incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.159329721211737,72.86218878987285
FIR-MUMBAI-2026-00287,2026-07-16 05:39:00,OTHER,OTHER incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.02391005896471,72.87871978798623
FIR-MUMBAI-2026-00288,2026-07-04 08:45:00,BURGLARY,BURGLARY incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.062120507873562,72.88956657853781
FIR-MUMBAI-2023-00289,2023-05-16 15:00:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.0652742649215,72.88377389637861
FIR-MUMBAI-2023-00290,2023-07-02 20:25:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.92907072810118,72.83733514013554
FIR-MUMBAI-2024-00291,2024-06-07 00:44:00,ASSAULT,ASSAULT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.00991812842999,72.84431895700045
FIR-MUMBAI-2023-00292,2023-10-17 12:42:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.932955734216645,72.80940346023739
FIR-MUMBAI-2026-00293,2026-08-20 02:36:00,THEFT,THEFT incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.191042325805626,72.86069698095311
FIR-MUMBAI-2025-00294,2025-03-23 15:25:00,ROBBERY,ROBBERY incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.90348896041279,72.83952311691229
FIR-MUMBAI-2024-00295,2024-04-12 22:59:00,ROBBERY,ROBBERY incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.13047427968558,72.83440532608657
FIR-MUMBAI-2026-00296,2026-07-03 09:59:00,OTHER,OTHER incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),True,Central Mumbai (Dadar),19.0144323513928,72.86355608413474
FIR-MUMBAI-2024-00297,2024-09-15 13:47:00,THEFT,THEFT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.104329217110593,72.8694594611167
FIR-MUMBAI-2026-00298,2026-06-24 14:21:00,BURGLARY,BURGLARY incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.121277180067818,72.84127608782865
FIR-MUMBAI-2025-00299,2025-09-15 04:28:00,ROBBERY,ROBBERY incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.05726510034173,72.89411734111006
FIR-MUMBAI-2023-00300,2023-12-01 02:39:00,CYBER,CYBER incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),True,South Mumbai (Colaba/CST),18.949280189112066,72.8446618326592
FIR-MUMBAI-2025-00301,2025-04-05 07:18:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.07522564018707,72.83829732418944
FIR-MUMBAI-2023-00302,2023-10-10 22:59:00,ASSAULT,ASSAULT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.03171105781104,72.84880782825614
FIR-MUMBAI-2026-00303,2026-01-25 20:34:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),True,Eastern Suburbs (Kurla),19.063200760343292,72.88473210428442
FIR-MUMBAI-2025-00304,2025-10-26 03:38:00,THEFT,THEFT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.12308514514191,72.82979021433871
FIR-MUMBAI-2023-00305,2023-03-28 12:19:00,BURGLARY,BURGLARY incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.12818956865766,72.87445489740776
FIR-MUMBAI-2024-00306,2024-07-03 13:40:00,CYBER,CYBER incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.93026016215328,72.850684763015
FIR-MUMBAI-2024-00307,2024-09-02 03:04:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),True,South Mumbai (Colaba/CST),18.932034539571646,72.8329105601561
FIR-MUMBAI-2024-00308,2024-05-07 00:55:00,ASSAULT,ASSAULT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),True,Eastern Suburbs (Kurla),19.08106508952778,72.89472054635927
FIR-MUMBAI-2026-00309,2026-07-20 11:18:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.94071969555518,72.81493264108823
FIR-MUMBAI-2026-00310,2026-02-27 22:38:00,CYBER,CYBER incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),True,South Mumbai (Colaba/CST),18.916328155541443,72.79985576990863
FIR-MUMBAI-2023-00311,2023-07-14 04:38:00,BURGLARY,BURGLARY incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.13614292045976,72.83531168762097
FIR-MUMBAI-2026-00312,2026-01-23 14:20:00,ROBBERY,ROBBERY incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.029096603982637,72.86108788511949
FIR-MUMBAI-2025-00313,2025-10-12 08:56:00,CYBER,CYBER incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.956198597299448,72.81697568500884
FIR-MUMBAI-2025-00314,2025-05-07 18:32:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.11799447815567,72.8485579936267
FIR-MUMBAI-2026-00315,2026-02-12 20:39:00,THEFT,THEFT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.02107040087802,72.87073594009739
FIR-MUMBAI-2024-00316,2024-03-20 07:49:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.129112350779348,72.83945822611088
FIR-MUMBAI-2023-00317,2023-11-07 11:34:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.909541498591604,72.84157508722933
FIR-MUMBAI-2023-00318,2023-03-03 03:03:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),True,South Mumbai (Colaba/CST),18.93219282533935,72.85121850800041
FIR-MUMBAI-2025-00319,2025-10-09 13:05:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.04633012702744,72.82595655973105
FIR-MUMBAI-2024-00320,2024-08-08 20:39:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.04754327732932,72.82813427245847
FIR-MUMBAI-2026-00321,2026-06-26 07:52:00,OTHER,OTHER incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.93901057229462,72.84069407738373
FIR-MUMBAI-2025-00322,2025-07-08 10:03:00,ASSAULT,ASSAULT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.060264180673062,72.89599022353528
FIR-MUMBAI-2023-00323,2023-12-08 15:21:00,BURGLARY,BURGLARY incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.112868044243008,72.83760438124555
FIR-MUMBAI-2023-00324,2023-12-10 03:16:00,ASSAULT,ASSAULT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.045719909403903,72.84839519771545
FIR-MUMBAI-2026-00325,2026-07-18 14:38:00,CYBER,CYBER incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.189220659245272,72.86004176938057
FIR-MUMBAI-2024-00326,2024-08-11 00:26:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),True,South Mumbai (Colaba/CST),18.938650687522568,72.83670880039976
FIR-MUMBAI-2024-00327,2024-11-26 21:36:00,ROBBERY,ROBBERY incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.92708690000241,72.81564428232645
FIR-MUMBAI-2025-00328,2025-04-09 05:28:00,BURGLARY,BURGLARY incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.0184746686915,72.8659634871905
FIR-MUMBAI-2023-00329,2023-03-09 03:04:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),True,Western Suburbs (Bandra),19.08707314380695,72.83489510133141
FIR-MUMBAI-2024-00330,2024-08-06 10:39:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.125936997675705,72.8445558195981
FIR-MUMBAI-2023-00331,2023-03-01 21:15:00,BURGLARY,BURGLARY incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.121202463709018,72.82858114423641
FIR-MUMBAI-2025-00332,2025-09-27 03:10:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.91046028071947,72.83608598131799
FIR-MUMBAI-2023-00333,2023-04-03 09:41:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.069369970454026,72.89249603481011
FIR-MUMBAI-2025-00334,2025-01-28 23:16:00,ASSAULT,ASSAULT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),True,Eastern Suburbs (Kurla),19.063840093787853,72.8762316604839
FIR-MUMBAI-2023-00335,2023-02-16 10:31:00,ASSAULT,ASSAULT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.01161472617074,72.85868257694935
FIR-MUMBAI-2023-00336,2023-12-19 14:48:00,THEFT,THEFT incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.156202546368107,72.85790393579879
FIR-MUMBAI-2024-00337,2024-12-25 15:51:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),True,South Mumbai (Colaba/CST),18.942107864673147,72.80968633803013
FIR-MUMBAI-2023-00338,2023-04-15 20:15:00,THEFT,THEFT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.019954438602525,72.82802023110851
FIR-MUMBAI-2025-00339,2025-05-29 04:51:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.064115752299873,72.9069116262838
FIR-MUMBAI-2024-00340,2024-08-21 04:22:00,THEFT,THEFT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.103549319057464,72.84574172081719
FIR-MUMBAI-2024-00341,2024-11-23 16:48:00,ASSAULT,ASSAULT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),18.99859482040514,72.8452578703386
FIR-MUMBAI-2025-00342,2025-02-07 14:42:00,CYBER,CYBER incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),True,Northern Suburbs (Malad),19.188142120285587,72.84305750648453
FIR-MUMBAI-2026-00343,2026-02-13 21:43:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.04555465624839,72.84952535552978
FIR-MUMBAI-2025-00344,2025-01-08 20:24:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.055103141842324,72.84357813463913
FIR-MUMBAI-2023-00345,2023-06-10 04:21:00,ROBBERY,ROBBERY incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),True,Eastern Suburbs (Kurla),19.08146689504043,72.881307455903
FIR-MUMBAI-2025-00346,2025-05-01 18:45:00,ROBBERY,ROBBERY incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.033304849420443,72.84793147868542
FIR-MUMBAI-2025-00347,2025-08-18 22:55:00,CYBER,CYBER incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),True,Central Mumbai (Dadar),19.01865216156894,72.8484549999678
FIR-MUMBAI-2024-00348,2024-05-13 01:49:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.920636516558975,72.84702483802786
FIR-MUMBAI-2025-00349,2025-01-02 02:42:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.103286265407952,72.81855847590667
FIR-MUMBAI-2026-00350,2026-05-06 06:00:00,ASSAULT,ASSAULT incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.17451622490994,72.83865276777148
FIR-MUMBAI-2025-00351,2025-10-22 23:35:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.923866163401094,72.85455149645269
FIR-MUMBAI-2025-00352,2025-03-12 15:31:00,CYBER,CYBER incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.125344944327384,72.82902241983342
FIR-MUMBAI-2023-00353,2023-11-29 22:11:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.934891738615477,72.83848937878992
FIR-MUMBAI-2023-00354,2023-05-13 13:46:00,CYBER,CYBER incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.059047955955617,72.8562804309625
FIR-MUMBAI-2025-00355,2025-01-10 22:09:00,ROBBERY,ROBBERY incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.92278694851653,72.85117850681516
FIR-MUMBAI-2024-00356,2024-05-21 09:17:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.041434845904572,72.84736865215135
FIR-MUMBAI-2025-00357,2025-01-10 00:13:00,THEFT,THEFT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.016789780133468,72.85657535553878
FIR-MUMBAI-2025-00358,2025-04-26 23:33:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.06561288449992,72.88117132226878
FIR-MUMBAI-2024-00359,2024-01-06 22:30:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.953635161226856,72.85715712860203
FIR-MUMBAI-2025-00360,2025-09-12 09:44:00,ASSAULT,ASSAULT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.01311930309256,72.83961786138991
FIR-MUMBAI-2026-00361,2026-01-17 13:09:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.068672991206416,72.80853276105087
FIR-MUMBAI-2023-00362,2023-01-03 23:26:00,BURGLARY,BURGLARY incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.91621096198281,72.83597957716057
FIR-MUMBAI-2026-00363,2026-03-22 03:57:00,CYBER,CYBER incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.12292337411206,72.86402244538414
FIR-MUMBAI-2024-00364,2024-01-23 22:53:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.940926647902252,72.84968163410272
