ID,Date,Primary Type,Description,Location Description,Arrest,District,Latitude,Longitude
"FIR No. 0168/2025, P.S. Hauz Khas",2025-04-02 22:22:00,BURGLARY,BURGLARY incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),True,South Delhi (Hauz Khas),28.57876448006724,77.2063386632592
"FIR No. 0108/2024, P.S. Connaught Place",2024-05-17 19:13:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.62431666346533,77.21734723590116
"FIR No. 0149/2023, P.S. Hauz Khas",2023-06-01 07:01:00,THEFT,THEFT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),True,South Delhi (Hauz Khas),28.57930518915901,77.17318840364186
82755098/2025,2025-05-13 01:28:00,ROBBERY,ROBBERY incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.67143495544436,77.12506761669783
"FIR No. 0083/2025, P.S. Hauz Khas",2025-03-31 04:34:00,ROBBERY,ROBBERY incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.553112080460146,77.18128283963091
"FIR No. 0025/2024, P.S. Connaught Place",2024-09-08 06:56:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),True,Central Delhi (Connaught Place),28.60297866978537,77.22009526006467
"FIR No. 0844/2023, P.S. Hauz Khas",2023-11-28 16:06:00,THEFT,THEFT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.5569102263898,77.19982126928315
"FIR No. 0250/2024, P.S. Rohini",2024-07-30 19:59:00,THEFT,THEFT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.714456743467203,77.12536262622186
"FIR No. 0043/2026, P.S. Preet Vihar",2026-01-16 08:01:00,ROBBERY,ROBBERY incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.65707331446874,77.29212749610456
"FIR No. 0044/2024, P.S. Connaught Place",2024-06-18 23:39:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.63286929559667,77.2101218040349
88966063/2025,2025-08-22 12:32:00,ASSAULT,ASSAULT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.686102440275096,77.09404375279192
"FIR No. 0099/2024, P.S. Connaught Place",2024-02-04 15:11:00,ASSAULT,ASSAULT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),True,Central Delhi (Connaught Place),28.648506110327688,77.23845792111828
80211062/2025,2025-08-16 15:22:00,ROBBERY,ROBBERY incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),True,East Delhi (Preet Vihar),28.631146531081285,77.27934652962499
"FIR No. 0068/2026, P.S. Rohini",2026-01-18 05:25:00,ASSAULT,ASSAULT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),True,North West Delhi (Rohini),28.715342188683668,77.0972812264336
87638575/2023,2023-11-03 04:51:00,ASSAULT,ASSAULT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.653129166181763,77.3124419066466
"FIR No. 0992/2025, P.S. Rohini",2025-11-25 07:02:00,ASSAULT,ASSAULT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.69715061786692,77.09428139277645
82402610/2025,2025-01-30 09:27:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.63375872294716,77.21352417671766
86762995/2023,2023-02-02 16:51:00,ASSAULT,ASSAULT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.690614662755014,77.1226454992818
"FIR No. 0171/2026, P.S. Connaught Place",2026-02-03 05:52:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.63337919005188,77.22376781973438
"FIR No. 0198/2026, P.S. Hauz Khas",2026-03-13 15:20:00,THEFT,THEFT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.54416984445797,77.18311984562501
82328146/2024,2024-01-01 20:46:00,ROBBERY,ROBBERY incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.58681691726321,77.01714857597669
"FIR No. 0286/2024, P.S. Rohini",2024-05-28 00:47:00,THEFT,THEFT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),True,North West Delhi (Rohini),28.69145816032909,77.10650844075357
"FIR No. 0119/2024, P.S. Dwarka",2024-05-22 16:45:00,THEFT,THEFT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.612062529912752,77.04786655357233
"FIR No. 0162/2025, P.S. Connaught Place",2025-02-22 12:09:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.650835057543954,77.2261847504263
"FIR No. 0253/2026, P.S. Parliament Street",2026-05-19 16:09:00,THEFT,THEFT incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),False,New Delhi (Parliament Street),28.62542191657585,77.19087707343301
"FIR No. 0415/2024, P.S. Hauz Khas",2024-09-07 08:11:00,ASSAULT,ASSAULT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.539782056758668,77.20566807035493
84832822/2024,2024-06-18 13:26:00,KIDNAPPING,KIDNAPPING incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),True,South Delhi (Hauz Khas),28.565855647406742,77.19722713599677
"FIR No. 0372/2024, P.S. Dwarka",2024-10-20 08:27:00,THEFT,THEFT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.58402920678472,77.06427726648626
89018084/2025,2025-05-03 10:34:00,BURGLARY,BURGLARY incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.64972626123383,77.29929453301936
82364202/2025,2025-01-22 18:39:00,ASSAULT,ASSAULT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),True,Central Delhi (Connaught Place),28.6181854584902,77.22170340081315
"FIR No. 0136/2026, P.S. Preet Vihar",2026-06-13 21:46:00,THEFT,THEFT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.64629180454236,77.30881372584346
"FIR No. 0094/2024, P.S. Preet Vihar",2024-04-11 12:23:00,ASSAULT,ASSAULT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.6547154183382,77.31543832175791
"FIR No. 0108/2024, P.S. Rohini",2024-06-24 15:36:00,BURGLARY,BURGLARY incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.693703678636425,77.0887047386309
"FIR No. 0681/2026, P.S. Preet Vihar",2026-08-23 15:06:00,ROBBERY,ROBBERY incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.65543486312577,77.30079738543985
"FIR No. 0534/2024, P.S. Dwarka",2024-09-13 08:33:00,ROBBERY,ROBBERY incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),True,South West Delhi (Dwarka),28.580219880166183,77.04701148143546
"FIR No. 0906/2024, P.S. Hauz Khas",2024-09-10 04:22:00,THEFT,THEFT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.552371271399995,77.20496828373699
"FIR No. 0522/2023, P.S. Connaught Place",2023-12-04 04:27:00,BURGLARY,BURGLARY incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),True,Central Delhi (Connaught Place),28.62720144711575,77.22136475482442
87074765/2024,2024-07-08 15:40:00,ASSAULT,ASSAULT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.59359739092491,77.0568682053374
"FIR No. 0032/2024, P.S. Connaught Place",2024-02-19 12:31:00,ROBBERY,ROBBERY incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.66004959886817,77.22672917154176
"FIR No. 0444/2024, P.S. Connaught Place",2024-06-05 18:51:00,ROBBERY,ROBBERY incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.633704516923952,77.18434464686045
"FIR No. 0038/2025, P.S. Connaught Place",2025-01-16 14:12:00,ROBBERY,ROBBERY incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),True,Central Delhi (Connaught Place),28.61599475717066,77.20584323987052
"FIR No. 0233/2026, P.S. Connaught Place",2026-07-04 13:37:00,ROBBERY,ROBBERY incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.630512789869872,77.19837550158171
89104329/2025,2025-09-23 19:00:00,BURGLARY,BURGLARY incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.562239915593427,77.18949553880132
"FIR No. 0411/2025, P.S. Hauz Khas",2025-04-11 17:37:00,BURGLARY,BURGLARY incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.55768426485008,77.21141485113525
"FIR No. 0155/2023, P.S. Preet Vihar",2023-05-25 04:26:00,ROBBERY,ROBBERY incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),True,East Delhi (Preet Vihar),28.63444099055055,77.301811710406
"FIR No. 0990/2024, P.S. Hauz Khas",2024-11-21 18:42:00,THEFT,THEFT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),True,South Delhi (Hauz Khas),28.563880494269384,77.21612232481179
89335405/2023,2023-10-24 00:32:00,ROBBERY,ROBBERY incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.5428177935225,77.19713004007444
86372577/2024,2024-03-10 07:27:00,THEFT,THEFT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),True,East Delhi (Preet Vihar),28.63784787188653,77.32694067287187
"FIR No. 0410/2025, P.S. Connaught Place",2025-07-25 03:57:00,ASSAULT,ASSAULT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.63966036717687,77.21551948648835
"FIR No. 0393/2023, P.S. Rohini",2023-12-31 00:25:00,ASSAULT,ASSAULT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.69874901271428,77.10771936371383
"FIR No. 0014/2024, P.S. Hauz Khas",2024-01-07 20:40:00,ASSAULT,ASSAULT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.548870628985863,77.2358466721677
"FIR No. 0220/2023, P.S. Rohini",2023-09-28 22:40:00,ASSAULT,ASSAULT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),True,North West Delhi (Rohini),28.70059524341808,77.11513357105174
"FIR No. 0114/2024, P.S. Preet Vihar",2024-02-05 17:28:00,THEFT,THEFT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),True,East Delhi (Preet Vihar),28.64064881767424,77.28778660571339
"FIR No. 0614/2026, P.S. Parliament Street",2026-07-01 04:39:00,ASSAULT,ASSAULT incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),False,New Delhi (Parliament Street),28.63709980706789,77.2325242676423
"FIR No. 0338/2026, P.S. Connaught Place",2026-05-14 02:23:00,ROBBERY,ROBBERY incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),True,Central Delhi (Connaught Place),28.647528945022085,77.22439888023969
"FIR No. 0421/2025, P.S. Connaught Place",2025-05-10 09:08:00,ASSAULT,ASSAULT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.62037497155797,77.2373461292614
"FIR No. 0054/2024, P.S. Preet Vihar",2024-02-19 15:23:00,ROBBERY,ROBBERY incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.62276473807884,77.27841075044908
"FIR No. 0659/2023, P.S. Preet Vihar",2023-06-03 14:28:00,ASSAULT,ASSAULT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.61512861849081,77.28904100894802
"FIR No. 0524/2025, P.S. Parliament Street",2025-11-30 16:56:00,ROBBERY,ROBBERY incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),True,New Delhi (Parliament Street),28.6335688589402,77.22841859577346
"FIR No. 0069/2024, P.S. Connaught Place",2024-03-06 01:39:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.62338283960584,77.21815882626056
"FIR No. 0348/2023, P.S. Rohini",2023-08-15 04:46:00,THEFT,THEFT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.70154184567316,77.08911488519777
"FIR No. 0158/2023, P.S. Connaught Place",2023-03-23 17:34:00,ROBBERY,ROBBERY incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.63721719924837,77.22809303092953
"FIR No. 0223/2024, P.S. Rohini",2024-03-18 07:46:00,BURGLARY,BURGLARY incident reported in North West Delhi (Rohini),North West Delhi (Rohini),True,North West Delhi (Rohini),28.707491369176115,77.07892930157475
"FIR No. 0287/2026, P.S. Dwarka",2026-04-25 12:20:00,THEFT,THEFT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.59228612919205,77.05326358592971
"FIR No. 0053/2024, P.S. Connaught Place",2024-02-23 17:24:00,ASSAULT,ASSAULT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.66816542122029,77.21575478492629
"FIR No. 0376/2024, P.S. Hauz Khas",2024-05-18 15:59:00,THEFT,THEFT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.56428773190904,77.21941561352915
"FIR No. 0051/2024, P.S. Hauz Khas",2024-03-17 22:46:00,KIDNAPPING,KIDNAPPING incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.56642699050944,77.18628602874323
"FIR No. 0300/2026, P.S. Connaught Place",2026-05-12 04:59:00,KIDNAPPING,KIDNAPPING incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.600476932573297,77.23083256711301
"FIR No. 0199/2023, P.S. Connaught Place",2023-12-11 07:13:00,BURGLARY,BURGLARY incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.6338604774966,77.19685381890699
"FIR No. 0405/2024, P.S. Preet Vihar",2024-11-01 20:27:00,THEFT,THEFT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.652751550885,77.3017410526254
"FIR No. 0277/2023, P.S. Dwarka",2023-03-27 06:59:00,ROBBERY,ROBBERY incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.57767989574682,77.01469289963825
"FIR No. 0032/2026, P.S. Rohini",2026-02-14 07:21:00,THEFT,THEFT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),True,North West Delhi (Rohini),28.708491825052405,77.11079076096539
"FIR No. 0018/2023, P.S. Hauz Khas",2023-02-03 10:16:00,THEFT,THEFT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.553015763541865,77.22124320864017
"FIR No. 1021/2024, P.S. Connaught Place",2024-11-07 09:05:00,OTHER,OTHER incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),True,Central Delhi (Connaught Place),28.626957897990632,77.2021669718447
"FIR No. 0060/2026, P.S. Rohini",2026-01-01 07:14:00,THEFT,THEFT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),True,North West Delhi (Rohini),28.703594641452103,77.08427820684676
"FIR No. 0281/2025, P.S. Rohini",2025-04-29 10:04:00,KIDNAPPING,KIDNAPPING incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.70318000457582,77.11296177339882
"FIR No. 0333/2024, P.S. Rohini",2024-07-04 16:32:00,THEFT,THEFT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.69957945999964,77.13183287529151
"FIR No. 0167/2025, P.S. Parliament Street",2025-03-14 07:49:00,ASSAULT,ASSAULT incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),False,New Delhi (Parliament Street),28.634815707963224,77.19253192103824
"FIR No. 0032/2025, P.S. Hauz Khas",2025-05-18 18:20:00,KIDNAPPING,KIDNAPPING incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),True,South Delhi (Hauz Khas),28.548769956003856,77.19950276162275
"FIR No. 0268/2026, P.S. Connaught Place",2026-03-03 13:17:00,ASSAULT,ASSAULT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.627119682877847,77.22416190902605
"FIR No. 0195/2023, P.S. Hauz Khas",2023-05-08 06:26:00,ASSAULT,ASSAULT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.527706497421992,77.21840125447362
"FIR No. 0057/2023, P.S. Parliament Street",2023-09-18 03:44:00,THEFT,THEFT incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),False,New Delhi (Parliament Street),28.643737772852152,77.23394163309047
"FIR No. 0045/2026, P.S. Connaught Place",2026-01-16 04:02:00,ASSAULT,ASSAULT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.64860116829999,77.20953347567794
"FIR No. 0011/2026, P.S. Parliament Street",2026-08-21 23:46:00,ROBBERY,ROBBERY incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),False,New Delhi (Parliament Street),28.62296527289528,77.24382278972102
"FIR No. 0380/2025, P.S. Parliament Street",2025-06-18 10:59:00,ROBBERY,ROBBERY incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),False,New Delhi (Parliament Street),28.6474251645262,77.21792219394007
"FIR No. 0060/2023, P.S. Connaught Place",2023-10-09 05:05:00,ROBBERY,ROBBERY incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),True,Central Delhi (Connaught Place),28.63118843056252,77.21011518599856
"FIR No. 0809/2025, P.S. Preet Vihar",2025-10-04 04:09:00,THEFT,THEFT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),True,East Delhi (Preet Vihar),28.66435354415711,77.29994082653671
"FIR No. 0076/2023, P.S. Dwarka",2023-01-21 03:02:00,THEFT,THEFT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),True,South West Delhi (Dwarka),28.59507146271031,77.04413390691617
"FIR No. 0027/2025, P.S. Connaught Place",2025-04-29 03:24:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.647653946926777,77.23693556445761
"FIR No. 0099/2025, P.S. Preet Vihar",2025-05-16 03:25:00,ROBBERY,ROBBERY incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.62533728199756,77.29080032906049
85033243/2024,2024-02-23 09:30:00,ASSAULT,ASSAULT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.574213596099096,77.05341800430841
"FIR No. 0141/2026, P.S. Hauz Khas",2026-05-31 04:20:00,THEFT,THEFT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.5491282199478,77.20738347113092
86289016/2026,2026-06-17 10:16:00,THEFT,THEFT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),True,South West Delhi (Dwarka),28.57647511754986,77.0357457028283
"FIR No. 0231/2023, P.S. Hauz Khas",2023-03-02 17:13:00,THEFT,THEFT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),True,South Delhi (Hauz Khas),28.5620018114056,77.22082754280358
"FIR No. 0020/2026, P.S. Hauz Khas",2026-03-24 06:14:00,KIDNAPPING,KIDNAPPING incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),True,South Delhi (Hauz Khas),28.537225360347552,77.18584095003948
"FIR No. 0192/2024, P.S. Connaught Place",2024-07-07 12:12:00,ASSAULT,ASSAULT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.63286679924065,77.22613430819524
"FIR No. 0139/2023, P.S. Hauz Khas",2023-11-28 15:23:00,THEFT,THEFT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),True,South Delhi (Hauz Khas),28.536480335782784,77.1841761200897
86948961/2025,2025-07-08 06:53:00,THEFT,THEFT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.596609069220413,77.04530214029172
"FIR No. 0255/2026, P.S. Connaught Place",2026-06-25 05:14:00,ROBBERY,ROBBERY incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.63026643432512,77.18099808180679
84414933/2025,2025-12-06 02:53:00,BURGLARY,BURGLARY incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.605102213768347,77.03497599962186
"FIR No. 0632/2024, P.S. Connaught Place",2024-08-19 11:32:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),True,Central Delhi (Connaught Place),28.602438846432005,77.24192224369637
86490176/2025,2025-10-28 20:31:00,ROBBERY,ROBBERY incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.70683201188214,77.07976306796407
"FIR No. 0081/2026, P.S. Dwarka",2026-03-15 18:31:00,ROBBERY,ROBBERY incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.59138664710612,77.05133044226751
"FIR No. 0922/2024, P.S. Connaught Place",2024-12-15 12:53:00,ASSAULT,ASSAULT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.63661271491632,77.2235724459118
86956071/2024,2024-05-21 20:38:00,ASSAULT,ASSAULT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.5428267137678,77.23002073062483
"FIR No. 0470/2023, P.S. Connaught Place",2023-06-24 22:35:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.64750643694507,77.24677692068549
"FIR No. 0825/2024, P.S. Preet Vihar",2024-11-30 00:51:00,THEFT,THEFT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.65220085019885,77.2992112275734
83866305/2023,2023-04-08 23:43:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.63571825075608,77.22174280678678
"FIR No. 0108/2026, P.S. Connaught Place",2026-03-16 21:10:00,ROBBERY,ROBBERY incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.615379445719217,77.21386736479518
"FIR No. 0088/2023, P.S. Connaught Place",2023-03-07 17:30:00,ASSAULT,ASSAULT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.628856249347265,77.24577382160048
"FIR No. 0049/2024, P.S. Connaught Place",2024-01-18 23:38:00,ASSAULT,ASSAULT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.60073800707916,77.2162980163829
"FIR No. 0220/2024, P.S. Parliament Street",2024-03-06 20:23:00,ASSAULT,ASSAULT incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),True,New Delhi (Parliament Street),28.622781897954955,77.18966559548387
"FIR No. 0140/2026, P.S. Preet Vihar",2026-05-31 17:19:00,THEFT,THEFT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.63626741119996,77.29360917752966
80282311/2025,2025-04-19 17:58:00,THEFT,THEFT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.5480967775847,77.0332505527988
"FIR No. 0166/2023, P.S. Preet Vihar",2023-11-06 21:05:00,THEFT,THEFT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.645281170901548,77.32095360865767
"FIR No. 0209/2023, P.S. Connaught Place",2023-05-31 07:36:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.615961827344663,77.23846146410897
"FIR No. 0482/2025, P.S. Rohini",2025-12-27 12:06:00,KIDNAPPING,KIDNAPPING incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.73419225813502,77.09735004260253
85851285/2023,2023-02-17 23:27:00,THEFT,THEFT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.550266202448864,77.1807873710027
"FIR No. 0060/2026, P.S. Hauz Khas",2026-02-06 19:11:00,BURGLARY,BURGLARY incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.57158825760448,77.20489746035089
"FIR No. 0103/2024, P.S. Hauz Khas",2024-01-13 09:13:00,OTHER,OTHER incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.55224057024698,77.21560876770343
"FIR No. 0484/2024, P.S. Hauz Khas",2024-06-24 06:40:00,THEFT,THEFT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),True,South Delhi (Hauz Khas),28.571100873641544,77.19837071555023
89601915/2025,2025-08-07 16:18:00,ROBBERY,ROBBERY incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.711080509605186,77.09450738372345
"FIR No. 0159/2023, P.S. Parliament Street",2023-05-27 18:45:00,BURGLARY,BURGLARY incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),False,New Delhi (Parliament Street),28.62653300634657,77.20801080085933
"FIR No. 0204/2026, P.S. Hauz Khas",2026-06-29 20:42:00,ROBBERY,ROBBERY incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.50776923771476,77.20988084713238
"FIR No. 1136/2024, P.S. Connaught Place",2024-12-28 13:50:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.630712170239235,77.21377008721599
"FIR No. 0541/2023, P.S. Parliament Street",2023-08-19 17:25:00,THEFT,THEFT incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),False,New Delhi (Parliament Street),28.630994346624327,77.20277929987117
"FIR No. 0206/2025, P.S. Hauz Khas",2025-07-03 13:20:00,THEFT,THEFT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),True,South Delhi (Hauz Khas),28.557500895780866,77.20896384778746
86600380/2025,2025-08-13 23:20:00,ROBBERY,ROBBERY incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.614826869912875,77.1842665721037
